source_text,source_text
Items Offered,Items Offered
KPIs,KPIs
Kitchen Display System with order queue,Kitchen Display System with order queue
Kitchen Equipment,Kitchen Equipment
Kitchen Notification Email,Kitchen Notification Email
Kitchen Queue,Kitchen Queue
Kitchen Status,Kitchen Status
"Kitchen display, production logs, recipes, ingredient stock levels","Kitchen display, production logs, recipes, ingredient stock levels"
Language & Locale,Language & Locale
Last Purchase,Last Purchase
Lighting,Lighting
Lively,Lively
Location Notes,Location Notes
Locked,Locked
Log out,Log out
Log what you produce at /deladmin/production. Record waste and ingredient usage.,Log what you produce at /deladmin/production. Record waste and ingredient usage.
Login Background Image,Login Background Image
Login Welcome (Arabic),Login Welcome (Arabic)
Login Welcome (English),Login Welcome (English)
Logo & Icons,Logo & Icons
Logo (Dark - for light backgrounds),Logo (Dark - for light backgrounds)
Logo (Gold),Logo (Gold)
Logo (White - for dark backgrounds),Logo (White - for dark backgrounds)
Logo Icon (circular),Logo Icon (circular)
MAT-STE-.YYYY.-,MAT-STE-.YYYY.-
Maint. Interval (Days),Maint. Interval (Days)
Maintenance Message,Maintenance Message
Maintenance Mode,Maintenance Mode
"Manage shifts at /deladmin/staff. Assign roles, set schedules, and track attendance.","Manage shifts at /deladmin/staff. Assign roles, set schedules, and track attendance."
Manage storage locations at /deladmin/warehouses. Transfer stock between them as needed.,Manage storage locations at /deladmin/warehouses. Transfer stock between them as needed.
Manage suppliers in the Candela Supplier doctype. Track pricing and delivery reliability.,Manage suppliers in the Candela Supplier doctype. Track pricing and delivery reliability.
Marketing Channels,Marketing Channels
Max Capacity,Max Capacity
Max Party Size,Max Party Size
Max Uses,Max Uses
Measurement Error,Measurement Error
Meat,Meat
Meat & Poultry,Meat & Poultry
Medium-High,Medium-High
Menu & Dining,Menu & Dining
Menu Highlights,Menu Highlights
Menu Item Dietary Tag,Menu Item Dietary Tag
Menu Item Popularity,Menu Item Popularity
Menu Management,Menu Management
Menu Preferences,Menu Preferences
Meta Keywords,Meta Keywords
Meta Pixel ID,Meta Pixel ID
Mild,Mild
Min Orders,Min Orders
Minimum Order,Minimum Order
Minimum Order Amount,Minimum Order Amount
Minimum Stock (Alert),Minimum Stock (Alert)
Mode Name (Arabic),Mode Name (Arabic)
Mode Name (English),Mode Name (English)
Moderate,Moderate
Moderation,Moderation
Module Access,Module Access
Monitor customer reviews. Respond to feedback and track satisfaction trends.,Monitor customer reviews. Respond to feedback and track satisfaction trends.
Monthly Invoice,Monthly Invoice
Morning,Morning
Music Playlist URL,Music Playlist URL
Must-Have Features,Must-Have Features
N,N
Net Cash Position,Net Cash Position
New Price,New Price
New order #{0},New order #{0}
New reservation from {0},New reservation from {0}
New review from {0},New review from {0}
Newsletter subscriber management,Newsletter subscriber management
Next Maintenance,Next Maintenance
No-Show,No-Show
Noise,Noise
Noise Level,Noise Level
Normal,Normal
Notification Email,Notification Email
Notify New Order,Notify New Order
Notify New Reservation,Notify New Reservation
Notify New Review,Notify New Review
OG Image (1200×630),OG Image (1200×630)
Occupation,Occupation
Offer Types,Offer Types
Oils & Sauces,Oils & Sauces
Old Price,Old Price
Ongoing,Ongoing
Online Ordering,Online Ordering
"Online ordering focus, delivery zone management, driver tracking, promo codes, customer acquisition campaigns","Online ordering focus, delivery zone management, driver tracking, promo codes, customer acquisition campaigns"
Open Candela Settings,Open Candela Settings
Open Time,Open Time
"Open your first POS shift, take your first reservation, and start serving!","Open your first POS shift, take your first reservation, and start serving!"
Open your shift at /deladmin/pos with a starting cash amount. Close it at end of shift.,Open your shift at /deladmin/pos with a starting cash amount. Close it at end of shift.
Opening Cash,Opening Cash
Order Channel,Order Channel
Order Confirmation Message,Order Confirmation Message
Order Date,Order Date
Order Items,Order Items
Order Reference,Order Reference
"Order appears in kitchen display, organized by station","Order appears in kitchen display, organized by station"
Ordering Settings,Ordering Settings
Orders Count,Orders Count
"Orders from the customer website arrive here. Each has items, delivery address, payment status, and real-time tracking status.","Orders from the customer website arrive here. Each has items, delivery address, payment status, and real-time tracking status."
Other Income,Other Income
Our Advantage,Our Advantage
Over-prep,Over-prep
PCL-.YYYY.-.#####,PCL-.YYYY.-.#####
POS Hardware,POS Hardware
POS Session,POS Session
POS System,POS System
POS invoices are created from the POS terminal. They link to a POS Shift and deduct stock automatically on creation.,POS invoices are created from the POS terminal. They link to a POS Shift and deduct stock automatically on creation.
POS shift open/close,POS shift open/close
POS terminal for order taking,POS terminal for order taking
"POS terminal, shift management, daily expenses","POS terminal, shift management, daily expenses"
POS-.YYYY.-.#####,POS-.YYYY.-.#####
PUR-ORD-.YYYY.-,PUR-ORD-.YYYY.-
Package Description,Package Description
Package Name,Package Name
Package Name (Arabic),Package Name (Arabic)
Pain Points,Pain Points
Parts Used,Parts Used
Pasta,Pasta
Payment Status,Payment Status
Paymob,Paymob
Paymob API Key,Paymob API Key
Paymob Configuration,Paymob Configuration
Paymob HMAC Secret,Paymob HMAC Secret
Paymob Integration ID,Paymob Integration ID
Paymob iFrame ID,Paymob iFrame ID
Pending → Confirmed → Seated → Completed. No-shows are marked automatically after 30 minutes.,Pending → Confirmed → Seated → Completed. No-shows are marked automatically after 30 minutes.
Permit Number,Permit Number
Persona Name (Arabic),Persona Name (Arabic)
Persona Name (English),Persona Name (English)
Pizza,Pizza
Plumbing,Plumbing
Point of sale with shift management and daily closing reconciliation,Point of sale with shift management and daily closing reconciliation
Post Date,Post Date
Post URL,Post URL
Posted,Posted
Power,Power
Power Outlets,Power Outlets
Pre-Launch,Pre-Launch
Preferences,Preferences
Preferred Categories,Preferred Categories
Preferred Channels,Preferred Channels
Preferred Payment,Preferred Payment
Prep,Prep
Prep Time (minutes),Prep Time (minutes)
Prepaid,Prepaid
Price (EGP),Price (EGP)
Price Change Reason,Price Change Reason
Price Range,Price Range
Price Sensitivity,Price Sensitivity
Price/Person,Price/Person
Primary CTA Text,Primary CTA Text
Primary CTA URL,Primary CTA URL
Primary Color (Amber),Primary Color (Amber)
Procurement Officer,Procurement Officer
Procurement approval and cost reports,Procurement approval and cost reports
Produce,Produce
Production logging and waste tracking,Production logging and waste tracking
Promo,Promo
Promo code creation and analytics,Promo code creation and analytics
Public Pages,Public Pages
Purchase & Warranty,Purchase & Warranty
Purchase Cost,Purchase Cost
Purchase Request → Purchase Order → Goods Receipt Note → Stock Entry. All linked automatically.,Purchase Request → Purchase Order → Goods Receipt Note → Stock Entry. All linked automatically.
Purchase requests from kitchen,Purchase requests from kitchen
"Purchase requests, orders, goods receipt, supplier management","Purchase requests, orders, goods receipt, supplier management"
"Purchase requests/orders, suppliers, goods receipt, inventory","Purchase requests/orders, suppliers, goods receipt, inventory"
QR Table,QR Table
Qty per Serving,Qty per Serving
Qty to Transfer,Qty to Transfer
"Quick service POS, loyalty programs, pastry production tracking, morning shift management, takeaway orders","Quick service POS, loyalty programs, pastry production tracking, morning shift management, takeaway orders"
Quiet,Quiet
ROI %,ROI %
ROI (Reach per EGP),ROI (Reach per EGP)
Ras Al Khaimah,Ras Al Khaimah
Reach,Reach
Read More,Read More
Ready to light the flame?,Ready to light the flame?
Real-time kitchen station management and production logging,Real-time kitchen station management and production logging
"Real-time revenue by hour, day, week. Top-selling items. Payment method breakdown.","Real-time revenue by hour, day, week. Top-selling items. Payment method breakdown."
Receipt Date,Receipt Date
Receipt?,Receipt?
Received,Received
Received By,Received By
Recipe & Ingredients,Recipe & Ingredients
Recipe Items,Recipe Items
Recipe ingredient lists,Recipe ingredient lists
Reconciliation Items,Reconciliation Items
Record petty cash expenses during your shift for accurate daily closing.,Record petty cash expenses during your shift for accurate daily closing.
Recoverable Reverse Charge (Percentage),Recoverable Reverse Charge (Percentage)
Recoverable Standard Rated Expenses (AED),Recoverable Standard Rated Expenses (AED)
Reference / Invoice #,Reference / Invoice #
Reference Document,Reference Document
Refrigeration,Refrigeration
Rejection Reason,Rejection Reason
Remove Demo Data,Remove Demo Data
Removing demo data...,Removing demo data...
Reported At,Reported At
Reported By,Reported By
Request Items,Request Items
Requires Action,Requires Action
Reservation Analytics,Reservation Analytics
Reservation Settings,Reservation Settings
Reservation list for the day,Reservation list for the day
"Reservations come from the website or can be created manually. Each reservation has: guest name, date/time, party size, table assignment, and special notes.","Reservations come from the website or can be created manually. Each reservation has: guest name, date/time, party size, table assignment, and special notes."
Reserve,Reserve
Reserve Your Table,Reserve Your Table
Response Posted,Response Posted
Response Text,Response Text
Restaurant,Restaurant
Restaurant Identity,Restaurant Identity
Restaurant Manager,Restaurant Manager
Restaurant Name,Restaurant Name
Restaurant Name (Arabic),Restaurant Name (Arabic)
Restock,Restock
Revenue Attributed,Revenue Attributed
Revenue/Cover,Revenue/Cover
Reverse Charge Applicable,Reverse Charge Applicable
Review (Arabic),Review (Arabic)
Review (English),Review (English)
Review URL,Review URL
Review and approve purchase requests from the kitchen. Monitor supplier performance and costs.,Review and approve purchase requests from the kitchen. Monitor supplier performance and costs.
"Review sentiment, order frequency, popular delivery zones, promo code usage.","Review sentiment, order frequency, popular delivery zones, promo code usage."
Reviewed,Reviewed
Rework,Rework
"Room-charge integration, banquet event management, multi-outlet operations, corporate account billing","Room-charge integration, banquet event management, multi-outlet operations, corporate account billing"
Runner,Runner
SEO,SEO
SEO & Analytics,SEO & Analytics
Sales Dashboard,Sales Dashboard
"Sales analysis, food cost reports, reservation analytics, staff performance","Sales analysis, food cost reports, reservation analytics, staff performance"
"Sales reports, food cost analysis, inventory tracking, marketing ROI","Sales reports, food cost analysis, inventory tracking, marketing ROI"
Schema Type,Schema Type
Seafood,Seafood
Seated,Seated
Seating,Seating
Secondary CTA Text,Secondary CTA Text
Secondary CTA URL,Secondary CTA URL
Secondary Phone,Secondary Phone
Security,Security
"See all tables at /deladmin/tables. Green = available, amber = occupied, red = reserved.","See all tables at /deladmin/tables. Green = available, amber = occupied, red = reserved."
Serial Number,Serial Number
Served,Served
Set Up Tables,Set Up Tables
Set opening and closing times for each day. These are displayed on the website and used to validate reservation time slots.,Set opening and closing times for each day. These are displayed on the website and used to validate reservation time slots.
"Set restaurant name, address, opening hours, and currency in Candela Settings","Set restaurant name, address, opening hours, and currency in Candela Settings"
"Set up warehouses, suppliers, kitchen stations, and delivery zones","Set up warehouses, suppliers, kitchen stations, and delivery zones"
Sharjah,Sharjah
Shift,Shift
Shift Date,Shift Date
"Shift coverage, POS sales per cashier, kitchen throughput, overtime tracking.","Shift coverage, POS sales per cashier, kitchen throughput, overtime tracking."
Shift reconciliation,Shift reconciliation
Show About Section,Show About Section
Show Animated Logo in Hero,Show Animated Logo in Hero
Show Events,Show Events
Show Gallery,Show Gallery
Show Instagram Feed,Show Instagram Feed
Show Menu Highlights,Show Menu Highlights
Show Newsletter,Show Newsletter
Show Reservation CTA,Show Reservation CTA
Show Testimonials,Show Testimonials
Show on Homepage,Show on Homepage
Show on Website,Show on Website
Silent,Silent
Slot Duration (minutes),Slot Duration (minutes)
Slug,Slug
Sous Chef,Sous Chef
Special Instructions,Special Instructions
Spice Level,Spice Level
Spices & Herbs,Spices & Herbs
Spicy,Spicy
Spoilage,Spoilage
Staff Name,Staff Name
Staff Performance,Staff Performance
Staff Requirements,Staff Requirements
Staff schedule and shift management,Staff schedule and shift management
Started At,Started At
Station Name,Station Name
Station Name (Arabic),Station Name (Arabic)
"Stations organize your kitchen (e.g., Grill, Pasta, Dessert). Orders are routed to the correct station based on item configuration.","Stations organize your kitchen (e.g., Grill, Pasta, Dessert). Orders are routed to the correct station based on item configuration."
Stock Deduction,Stock Deduction
"Stock entries track all inventory movements: receipts from suppliers, production consumption, transfers between warehouses, and adjustments.","Stock entries track all inventory movements: receipts from suppliers, production consumption, transfers between warehouses, and adjustments."
Stock level alerts for key ingredients,Stock level alerts for key ingredients
Stocked,Stocked
Storage,Storage
Strengths,Strengths
Submitted,Submitted
Subscribed On,Subscribed On
Subscribed Package,Subscribed Package
Supplier Name (Arabic),Supplier Name (Arabic)
Supplier Name in Arabic,Supplier Name in Arabic
Supplier management and ordering,Supplier management and ordering
Supplies,Supplies
System Health,System Health
System Qty,System Qty
Table Number,Table Number
"Table map, POS, reservations, customer notes","Table map, POS, reservations, customer notes"
"Table reservations, multi-course menu management, wine pairing notes, premium customer experience tracking, event hosting","Table reservations, multi-course menu management, wine pairing notes, premium customer experience tracking, event hosting"
"Table status map — available, occupied, reserved","Table status map — available, occupied, reserved"
Tagline (Arabic),Tagline (Arabic)
Tagline (English),Tagline (English)
Tagline (Italian),Tagline (Italian)
Takeaway,Takeaway
Takeaway Revenue,Takeaway Revenue
Talabat,Talabat
Target Food Cost %,Target Food Cost %
Target Persona,Target Persona
Tax Amount,Tax Amount
Tax Code,Tax Code
Tax Rate (%),Tax Rate (%)
Tax Refund provided to Tourists (AED),Tax Refund provided to Tourists (AED)
"The daily closing report summarizes: total POS sales, online order revenue, cash collected, expenses, and discrepancies. Auto-generated or created manually.","The daily closing report summarizes: total POS sales, online order revenue, cash collected, expenses, and discrepancies. Auto-generated or created manually."
Theft,Theft
"This is where you configure your restaurant's basic information: name, address, phone, opening hours, currency, and brand colors. Changes here affect the public website and all internal screens.","This is where you configure your restaurant's basic information: name, address, phone, opening hours, currency, and brand colors. Changes here affect the public website and all internal screens."
"This will add demo menu items, gallery photos, events, and reviews. Continue?","This will add demo menu items, gallery photos, events, and reviews. Continue?"
This will permanently delete ALL demo data. Your real data will NOT be affected. Continue?,This will permanently delete ALL demo data. Your real data will NOT be affected. Continue?
TikTok Pixel ID,TikTok Pixel ID
Time Variance %,Time Variance %
Title (Arabic),Title (Arabic)
Title (English),Title (English)
Total Card Sales,Total Card Sales
Total Cash Sales,Total Cash Sales
Total Collected,Total Collected
Total Discounts,Total Discounts
Total Expenses,Total Expenses
Total Refunds,Total Refunds
Total Variance Cost,Total Variance Cost
Total Wallet Sales,Total Wallet Sales
Total Waste Cost,Total Waste Cost
Totals & Approval,Totals & Approval
"Track ingredients, create purchase requests, receive goods, do stock counts","Track ingredients, create purchase requests, receive goods, do stock counts"
Tracking,Tracking
Transfer Items,Transfer Items
Transferred By,Transferred By
Twitter / X,Twitter / X
UI,UI
Umm Al Quwain,Umm Al Quwain
Unit Cost,Unit Cost
Urgency,Urgency
Useful Life (Years),Useful Life (Years)
User Settings,User Settings
Utilities,Utilities
VAT Details,VAT Details
VAT Emirate,VAT Emirate
Valid Until,Valid Until
Variance Cost,Variance Cost
Variance Reason,Variance Reason
Vegan,Vegan
Vegetables,Vegetables
View on Website,View on Website
Visit Date,Visit Date
Visit Pattern,Visit Pattern
Visits,Visits
Visits & Campaigns,Visits & Campaigns
Waiter / Front Staff,Waiter / Front Staff
Warehouse,Warehouse
Warehouse Name (Arabic),Warehouse Name (Arabic)
Warm,Warm
Warning: '{0}' has no recipe. Add ingredients in the Recipe tab for proper cost tracking.,Warning: '{0}' has no recipe. Add ingredients in the Recipe tab for proper cost tracking.
Warranty Until,Warranty Until
Waste,Waste
Waste Items,Waste Items
Wasted Qty,Wasted Qty
Weaknesses,Weaknesses
Web,Web
Website Content,Website Content
Weekly Invoice,Weekly Invoice
WhatsApp Default Message,WhatsApp Default Message
WhatsApp Notify Staff,WhatsApp Notify Staff
WhatsApp Number,WhatsApp Number
"When confirmed, orders are sent to the kitchen display. Ingredients are deducted from stock automatically.","When confirmed, orders are sent to the kitchen display. Ingredients are deducted from stock automatically."
"When ingredients run low, create a purchase request directly from the kitchen.","When ingredients run low, create a purchase request directly from the kitchen."
WiFi Password,WiFi Password
WiFi SSID,WiFi SSID
WiFi Speed (Mbps),WiFi Speed (Mbps)
Y,Y
Your workspace is /deladmin/kitchen. Orders appear in real-time organized by station.,Your workspace is /deladmin/kitchen. Orders appear in real-time organized by station.
Zone,Zone
Zone Name,Zone Name
bag,bag
bottle,bottle
box,box
can,can
g,g
it,it
kg,kg
liter,liter
ml,ml
piece,piece
ℹ️ No specific guide,ℹ️ No specific guide
⚙️ Candela Settings,⚙️ Candela Settings
⚠️ '{0}' has no recipe — stock deduction skipped. Add a recipe to enable automatic inventory tracking.,⚠️ '{0}' has no recipe — stock deduction skipped. Add a recipe to enable automatic inventory tracking.
"⚠️ Low stock: {0} — needed {1} {2}, available {3}","⚠️ Low stock: {0} — needed {1} {2}, available {3}"
⚠️ Stock consumption should reference an order or production log for audit trail.,⚠️ Stock consumption should reference an order or production log for audit trail.
⚡ Business Workflows,⚡ Business Workflows
⚡ Core Workflow,⚡ Core Workflow
⚡ Kitchen Integration,⚡ Kitchen Integration
❓ Getting Help,❓ Getting Help
⭐ Reviews,⭐ Reviews
🍽️ Menu Items,🍽️ Menu Items
🍽️ Table Map,🍽️ Table Map
🎫 Promo Codes,🎫 Promo Codes
🏢 Industry Adaptations,🏢 Industry Adaptations
🏭 Suppliers,🏭 Suppliers
👥 Staff Management,👥 Staff Management
👥 Stakeholder Perspectives,👥 Stakeholder Perspectives
👨‍🍳 Kitchen Display,👨‍🍳 Kitchen Display
👨‍🍳 Kitchen Stations,👨‍🍳 Kitchen Stations
💰 Daily Closing,💰 Daily Closing
💰 POS Invoices,💰 POS Invoices
💰 POS Shift,💰 POS Shift
💰 POS Terminal,💰 POS Terminal
📅 Reservations,📅 Reservations
📊 Daily Closing,📊 Daily Closing
📊 Manager Dashboard,📊 Manager Dashboard
📊 Pricing,📊 Pricing
📊 Reports & Analytics,📊 Reports & Analytics
📋 Purchase Flow,📋 Purchase Flow
📐 Module Architecture,📐 Module Architecture
📝 Production Logging,📝 Production Logging
📢 Campaigns,📢 Campaigns
📦 Procurement Approvals,📦 Procurement Approvals
📦 Stock Alerts,📦 Stock Alerts
📦 Stock Entries,📦 Stock Entries
📦 Warehouses,📦 Warehouses
📱 Online Orders,📱 Online Orders
🔄 Status Flow,🔄 Status Flow
🔌 Integrations,🔌 Integrations
🔐 Your Permissions,🔐 Your Permissions
🔗 Entity Relationship Diagram,🔗 Entity Relationship Diagram
🕐 Opening Hours,🕐 Opening Hours
🕯️ Candela Restaurant,🕯️ Candela Restaurant
🗂️ DocType Relationships,🗂️ DocType Relationships
🚀 Getting Started,🚀 Getting Started
🛡️ Security & Permissions,🛡️ Security & Permissions
🧾 Daily Expenses,🧾 Daily Expenses
"A complete restaurant operations platform covering menu management, table reservations, online ordering, POS, kitchen display, procurement, inventory, production tracking, staff management, marketing campaigns, and a stunning customer-facing website.","A complete restaurant operations platform covering menu management, table reservations, online ordering, POS, kitchen display, procurement, inventory, production tracking, staff management, marketing campaigns, and a stunning customer-facing website."
"As a manager, your home is the Admin Dashboard at /deladmin. Here you see today's reservations, order count, revenue, and alerts.","As a manager, your home is the Admin Dashboard at /deladmin. Here you see today's reservations, order count, revenue, and alerts."
"At end of day, visit /deladmin/closing to reconcile POS totals, record expenses, and generate the daily report.","At end of day, visit /deladmin/closing to reconcile POS totals, record expenses, and generate the daily report."
"Booking patterns, no-show rates, peak hours, table utilization.","Booking patterns, no-show rates, peak hours, table utilization."
"Campaigns, promo codes, reviews, newsletter, events","Campaigns, promo codes, reviews, newsletter, events"
"Candela is organized into 8 functional modules, each with dedicated DocTypes and workflows:","Candela is organized into 8 functional modules, each with dedicated DocTypes and workflows:"
"Chef prepares food, marks production log with ingredients used","Chef prepares food, marks production log with ingredients used"
"Comma-separated table numbers, e.g. T1, T2, T3","Comma-separated table numbers, e.g. T1, T2, T3"
"Corporate lunch packages, bulk ordering, recurring meal plans, dietary accommodation tracking, invoice consolidation","Corporate lunch packages, bulk ordering, recurring meal plans, dietary accommodation tracking, invoice consolidation"
"Cost per dish, ingredient price trends, waste percentage, profit margins per menu category.","Cost per dish, ingredient price trends, waste percentage, profit margins per menu category."
"Create and manage your full menu with categories, items, ingredients, dietary tags, and pricing","Create and manage your full menu with categories, items, ingredients, dietary tags, and pricing"
"Create marketing campaigns with activities, budgets, and ROI tracking.","Create marketing campaigns with activities, budgets, and ROI tracking."
"Create menu categories, add items with ingredients, pricing, and photos","Create menu categories, add items with ingredients, pricing, and photos"
"Create orders at /deladmin/pos. Select items, apply promos, and send to kitchen.","Create orders at /deladmin/pos. Select items, apply promos, and send to kitchen."
"Create users and assign roles: Manager, Chef, Waiter, Cashier, Procurement","Create users and assign roles: Manager, Chef, Waiter, Cashier, Procurement"
"Current stock levels, reorder alerts, consumption rate, shelf life tracking.","Current stock levels, reorder alerts, consumption rate, shelf life tracking."
"Define your floor plan with table numbers, capacities, and zones","Define your floor plan with table numbers, capacities, and zones"
"Demo data installed: {0} menu items, {1} reviews, {2} events","Demo data installed: {0} menu items, {1} reviews, {2} events"
"Each menu item belongs to a category and can have: price, description, dietary tags (vegan, gluten-free, etc.), ingredients with quantities, preparation time, and a photo.","Each menu item belongs to a category and can have: price, description, dietary tags (vegan, gluten-free, etc.), ingredients with quantities, preparation time, and a photo."
"Event booking with custom menus, large-scale production planning, temporary staff scheduling, venue asset management","Event booking with custom menus, large-scale production planning, temporary staff scheduling, venue asset management"
"Everything — settings, reports, approvals, staff management","Everything — settings, reports, approvals, staff management"
"Full dashboard with sales, reservations, and alerts","Full dashboard with sales, reservations, and alerts"
"Full menu management with categories, dietary tags, ingredients, and pricing","Full menu management with categories, dietary tags, ingredients, and pricing"
"Generate promo codes with discount %, max uses, and expiry dates.","Generate promo codes with discount %, max uses, and expiry dates."
"Kitchen display, production logs, recipes, ingredient stock levels","Kitchen display, production logs, recipes, ingredient stock levels"
"Manage shifts at /deladmin/staff. Assign roles, set schedules, and track attendance.","Manage shifts at /deladmin/staff. Assign roles, set schedules, and track attendance."
"Online ordering focus, delivery zone management, driver tracking, promo codes, customer acquisition campaigns","Online ordering focus, delivery zone management, driver tracking, promo codes, customer acquisition campaigns"
"Open your first POS shift, take your first reservation, and start serving!","Open your first POS shift, take your first reservation, and start serving!"
"Order appears in kitchen display, organized by station","Order appears in kitchen display, organized by station"
"Orders from the customer website arrive here. Each has items, delivery address, payment status, and real-time tracking status.","Orders from the customer website arrive here. Each has items, delivery address, payment status, and real-time tracking status."
"POS terminal, shift management, daily expenses","POS terminal, shift management, daily expenses"
"Purchase requests, orders, goods receipt, supplier management","Purchase requests, orders, goods receipt, supplier management"
"Purchase requests/orders, suppliers, goods receipt, inventory","Purchase requests/orders, suppliers, goods receipt, inventory"
"Quick service POS, loyalty programs, pastry production tracking, morning shift management, takeaway orders","Quick service POS, loyalty programs, pastry production tracking, morning shift management, takeaway orders"
"Real-time revenue by hour, day, week. Top-selling items. Payment method breakdown.","Real-time revenue by hour, day, week. Top-selling items. Payment method breakdown."
"Reservations come from the website or can be created manually. Each reservation has: guest name, date/time, party size, table assignment, and special notes.","Reservations come from the website or can be created manually. Each reservation has: guest name, date/time, party size, table assignment, and special notes."
"Review sentiment, order frequency, popular delivery zones, promo code usage.","Review sentiment, order frequency, popular delivery zones, promo code usage."
"Room-charge integration, banquet event management, multi-outlet operations, corporate account billing","Room-charge integration, banquet event management, multi-outlet operations, corporate account billing"
"Sales analysis, food cost reports, reservation analytics, staff performance","Sales analysis, food cost reports, reservation analytics, staff performance"
"Sales reports, food cost analysis, inventory tracking, marketing ROI","Sales reports, food cost analysis, inventory tracking, marketing ROI"
"See all tables at /deladmin/tables. Green = available, amber = occupied, red = reserved.","See all tables at /deladmin/tables. Green = available, amber = occupied, red = reserved."
"Set restaurant name, address, opening hours, and currency in Candela Settings","Set restaurant name, address, opening hours, and currency in Candela Settings"
"Set up warehouses, suppliers, kitchen stations, and delivery zones","Set up warehouses, suppliers, kitchen stations, and delivery zones"
"Shift coverage, POS sales per cashier, kitchen throughput, overtime tracking.","Shift coverage, POS sales per cashier, kitchen throughput, overtime tracking."
"Stations organize your kitchen (e.g., Grill, Pasta, Dessert). Orders are routed to the correct station based on item configuration.","Stations organize your kitchen (e.g., Grill, Pasta, Dessert). Orders are routed to the correct station based on item configuration."
"Stock entries track all inventory movements: receipts from suppliers, production consumption, transfers between warehouses, and adjustments.","Stock entries track all inventory movements: receipts from suppliers, production consumption, transfers between warehouses, and adjustments."
"Table map, POS, reservations, customer notes","Table map, POS, reservations, customer notes"
"Table reservations, multi-course menu management, wine pairing notes, premium customer experience tracking, event hosting","Table reservations, multi-course menu management, wine pairing notes, premium customer experience tracking, event hosting"
"Table status map — available, occupied, reserved","Table status map — available, occupied, reserved"
"The daily closing report summarizes: total POS sales, online order revenue, cash collected, expenses, and discrepancies. Auto-generated or created manually.","The daily closing report summarizes: total POS sales, online order revenue, cash collected, expenses, and discrepancies. Auto-generated or created manually."
"This is where you configure your restaurant's basic information: name, address, phone, opening hours, currency, and brand colors. Changes here affect the public website and all internal screens.","This is where you configure your restaurant's basic information: name, address, phone, opening hours, currency, and brand colors. Changes here affect the public website and all internal screens."
"This will add demo menu items, gallery photos, events, and reviews. Continue?","This will add demo menu items, gallery photos, events, and reviews. Continue?"
"Track ingredients, create purchase requests, receive goods, do stock counts","Track ingredients, create purchase requests, receive goods, do stock counts"
"When confirmed, orders are sent to the kitchen display. Ingredients are deducted from stock automatically.","When confirmed, orders are sent to the kitchen display. Ingredients are deducted from stock automatically."
"When ingredients run low, create a purchase request directly from the kitchen.","When ingredients run low, create a purchase request directly from the kitchen."
"⚠️ Low stock: {0} — needed {1} {2}, available {3}","⚠️ Low stock: {0} — needed {1} {2}, available {3}"
Candle,Candle
Price changes are logged automatically. You can view the price history in the Price History tab.,Price changes are logged automatically. You can view the price history in the Price History tab.
Price changes are logged automatically. You can view the price history in the Price Change Log doctype.,Price changes are logged automatically. You can view the price history in the Price Change Log doctype.
